DRE,Ano,MÊS,FORNECEDOR,PC,CATEGORIA,QUANTIA,DESCRIÇÃO,Data,TIPO LANÇAMENTO
CPV,2023,MARÇO,S/N,COMIDA,OVOS,395,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,OVOS,465,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,OVOS,480,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,OVOS,640,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,PAO,30,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,PAO,68.8,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,PAO,71.2,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,TEMPERO,84.25,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,TORRESMO,40.59,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,TORRESMO,54,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,COMIDA,TORRESMO,56,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,HIGIENE,HIGIENE,440.4,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,LIMPEZA,LIMPEZA,30,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,CARVAO,118,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,CARVAO,140,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,CHIP,268,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,OUTROS,32,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,OUTROS,180,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,OUTROS,OUTROS,412,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,BALA,50,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,30,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,79,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,80,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,109,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,113,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,118.8,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,190,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,204,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,S/N,SOBREMESA,DOCE,214,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SANTA AMALIA,COMIDA,MASSA,226.87,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,4061.69,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,6398.69,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,7014.72,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,7259.12,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,14024.73,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,239.4,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,347.44,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,599,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,668.9,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,679,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,1514.93,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,1803.36,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,2704.37,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,4857.84,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,5319.31,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,5326.1,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,CERVEJA,8059.44,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,REFRIGERANTE,140.03999999999996,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,REFRIGERANTE,156.02,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,TARUMA,BEBIDAS,REFRIGERANTE,215.6,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,COMIDA,ENLATADA,99.28,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,COMIDA,ENLATADA,143.59,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,HIGIENE,HIGIENE,269.7,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,LIMPEZA,LIMPEZA,337.26,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,OUTROS,OUTROS,204.12,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,OUTROS,OUTROS,941.15,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,SOBREMESA,CHOCOLATE,102.37,,2023-03-01 00:00:00,SAÍDA
CPV,2023,MARÇO,VILA NOVA,SOBREMESA,DOCE,234.26,,2023-03-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,BEBIDAS,PINGA,236.7,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,CIGARRO,PALHA,1127,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,COMIDA,FRIOS,150,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,COMIDA,OVOS,287.5,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,OUTROS,OUTROS,270,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,SOBREMESA,DOCE,46,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,,SOBREMESA,DOCE,207,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,3 CORAÇÕES,BEBIDAS,CAFÉ,476.35,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ALIANÇA,LIMPEZA,LIMPEZA,469.48,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ATACADAO,OUTROS,OUTROS,498.69,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ATACADAO,OUTROS,OUTROS,738.73,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ATACADAO,OUTROS,OUTROS,768.44,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,AURORA,COMIDA,FRIOS,152.15,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,AURORA,COMIDA,FRIOS,288.88,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,AURORA,COMIDA,FRIOS,310.59,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,AURORA,COMIDA,FRIOS,421.46,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,BAHAMAS,OUTROS,OUTROS,411.45,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,BAHAMAS,OUTROS,OUTROS,531.87,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,BAHAMAS,OUTROS,OUTROS,1029.55,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,BRF,COMIDA,CONGELADA,286.6,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,BRF,COMIDA,CONGELADA,1005.28,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CHUA,BEBIDAS,SUCO,48.96,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CHUA,COMIDA,ENLATADA,385.81,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CHUA,COMIDA,PAO,169.55,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CHUA,COMIDA,PAO,268.37,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CHUA,COMIDA,PAO,358.65,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CIACARNE,COMIDA,FRIOS,212,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CIACARNE,COMIDA,FRIOS,213.24,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CIACARNE,COMIDA,FRIOS,214.94,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,121.82,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,231.47,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,361.54,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,464.83,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,476.09,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,500.67,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,569.33,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,623.23,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,883.87,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,1358.34,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,SUCO,477.18,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,COCA-COLA,BEBIDAS,SUCO,964.19,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CONGEBRAS,COMIDA,CONGELADA,95.34,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CONGEBRAS,COMIDA,CONGELADA,1018.84,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,CONGEBRAS,SOBREMESA,SORVETE,102.72,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,DVL,SOBREMESA,BALA,351.36,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,DVL,SOBREMESA,CHOCOLATE,224.32,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ÉPOCA,BEBIDAS,VINHO,304.06,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ÉPOCA,COMIDA,ENLATADA,300,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ÉPOCA,OUTROS,OUTROS,519.41,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ÉPOCA,OUTROS,OUTROS,522.41,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,ÉPOCA,OUTROS,OUTROS,1050.32,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,FARTURA,COMIDA,GRAO,57.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,FARTURA,COMIDA,GRAO,216.9,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,G.PETROPOLIS,BEBIDAS,CERVEJA,26.9,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,G.PETROPOLIS,BEBIDAS,CERVEJA,1875.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,JF DISTRIBUIDORA,BEBIDAS,CERVEJA,217.44,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,JF DISTRIBUIDORA,BEBIDAS,ENERGETICO,58.42,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,JF DISTRIBUIDORA,BEBIDAS,PINGA,130.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,JF DISTRIBUIDORA,BEBIDAS,VINHO,131.88,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,MB DISTRIBUIDORA,COMIDA,BISCOITO,223.96,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,MB DISTRIBUIDORA,SOBREMESA,CHOCOLATE,97,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,MULTMIX,OUTROS,OUTROS,446.48,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,NESTLE,COMIDA,CONGELADA,70.23,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,NESTLE,SOBREMESA,CHOCOLATE,104.64,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,NESTLE,SOBREMESA,CHOCOLATE,256.31,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,NESTLE,SOBREMESA,CHOCOLATE,256.84,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,NSG,COMIDA,PAO,49.2,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PACA LUZ,SOBREMESA,BALA,207.69,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PEPSICO,COMIDA,BISCOITO,142.91,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PEPSICO,COMIDA,BISCOITO,278.05,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PHILIP MORRIS,CIGARRO,IMPORTADO,576.49,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PHILIP MORRIS,CIGARRO,IMPORTADO,599.47,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,100.53,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,125.5,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,167.25,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,167.31,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,369.93,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,PIF-PAF,COMIDA,CONGELADA,668.07,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,RIVELLI,COMIDA,CONGELADA,582.6,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,162,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,184.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,226.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,282.2,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,430.6,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,PINGA,469.9,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,REFRIGERANTE,193.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,REFRIGERANTE,220,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,SUCO,104,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,VINHO,105,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,BEBIDAS,VINHO,109,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,CIGARRO,ARTIGO PARA FUMO,778,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,CIGARRO,PALHA,1068,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,CIGARRO,PALHA,1130,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,CIGARRO,PALHA,1312,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,CIGARRO,PARAGUAI,1100,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,BISCOITO,29.9,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,BISCOITO,47,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,BISCOITO,56,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,BISCOITO,73.85,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,BISCOITO,87,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,CONGELADA,42,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,CONGELADA,45,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,CONGELADA,90,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,ENLATADA,160.83,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,ENLATADA,199.06,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,ENLATADA,330,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,15,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,26,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,30,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,58,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,60,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,128,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,147,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,197,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,216,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,300,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,400,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,FRIOS,500,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,LEGUME,75,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,OVOS,255,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,OVOS,350,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,PAO,18,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,PAO,36,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,PAO,44.4,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,PAO,71.2,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,PAO,119.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,TEMPERO,75,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,COMIDA,TORRESMO,90,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,HIGIENE,HIGIENE,59.39999999999998,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,LIMPEZA,LIMPEZA,362.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,CARVAO,150,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,CHIP,113.9,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,CHIP,178.15,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,138.8,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,228,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,328.91,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,340,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,401.73,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,510,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,516,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,550,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,OUTROS,OUTROS,623.33,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,32,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,56,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,82,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,85,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,130,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,192,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,200,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,DOCE,249,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,SORVETE,1039.94,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,S/N,SOBREMESA,SORVETE,1070.33,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,SANTA AMALIA,COMIDA,MASSA,474.36,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,SOUZA CRUZ,CIGARRO,NACIONAL,5309.38,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,SOUZA CRUZ,CIGARRO,NACIONAL,6455.94,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,SOUZA CRUZ,CIGARRO,NACIONAL,12656.37,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,212.84,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,227.71,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,257.06,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,419,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,2421.94,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,2525.85,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,2699.26,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,2743.12,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,2901.39,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,4157.28,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,4173.09,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TARUMA,BEBIDAS,CERVEJA,6484.1,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TROPICAL,BEBIDAS,CERVEJA,257,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TROPICAL,BEBIDAS,CERVEJA,321.77,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TROPICAL,BEBIDAS,CERVEJA,326.55,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,TROPICAL,BEBIDAS,CERVEJA,709.95,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,BEBIDAS,CATUABA,303.13,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,BEBIDAS,SUCO,280.51,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,HIGIENE,HIGIENE,200,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,HIGIENE,HIGIENE,442.78,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,LIMPEZA,LIMPEZA,200,,2023-11-01 00:00:00,SAÍDA
CPV,2023,NOVEMBRO,VILA NOVA,OUTROS,OUTROS,677.12,,2023-11-01 00:00:00,SAÍDA
